deploy_date,collect_date,sample_month,site_code,exposure,zone,collector_type,replicate,proportion_sampled,count_classcode,count,method_code,sampler,notes
2009-04-27,2010-05-17,.,BBYX00,exposed,int_mid,tuffy,5,1,12,3.50,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,exposed,int_mid,tuffy,5,1,47,21,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,exposed,int_mid,tuffy,5,1,49,71,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,exposed,int_mid,tuffy,5,1,50,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,exposed,int_mid,tuffy,5,1,62,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,exposed,int_mid,tuffy,5,1,70,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,1,1,12,1.50,13,LHunter,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,1,1,47,8,13,LHunter,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,1,1,49,18,13,LHunter,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,1,1,50,0,13,LHunter,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,1,1,62,0,13,LHunter,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,1,1,70,0,13,LHunter,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,2,1,12,1,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,2,1,47,9,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,2,1,49,22,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,2,1,50,0,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,2,1,62,0,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,2,1,70,0,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,3,1,12,8.50,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,3,1,47,32,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,3,1,49,32,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,3,1,50,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,3,1,62,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,3,1,70,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,4,1,12,2.50,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,4,1,47,5,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,4,1,49,21,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,4,1,50,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,4,1,62,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,4,1,70,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,5,1,12,3,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,5,1,47,14,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,5,1,49,23,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,5,1,50,0,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,5,1,62,0,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_low,tuffy,5,1,70,0,13,KWoolven,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,1,1,12,2,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,1,1,47,10,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,1,1,49,27,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,1,1,50,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,1,1,62,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,1,1,70,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,2,1,12,4,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,2,1,47,11,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,2,1,49,20,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,2,1,50,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,2,1,62,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,2,1,70,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,3,1,12,1,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,3,1,47,22,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,3,1,49,28,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,3,1,50,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,3,1,62,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,3,1,70,0,13,MDuncan,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,4,1,12,2.50,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,4,1,47,3,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,4,1,49,12,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,4,1,50,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,4,1,62,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,4,1,70,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,5,1,12,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,5,1,47,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,5,1,49,9,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,5,1,50,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,5,1,62,0,13,MPoole,.,
2009-04-27,2010-05-17,.,BBYX00,protected,int_mid,tuffy,5,1,70,0,13,MPoole,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,1,1,12,1,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,1,1,47,167,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,1,1,49,2360,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,1,1,50,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,1,1,62,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,1,1,70,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,2,1,12,2,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,2,1,47,84,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,2,1,49,2040,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,2,1,50,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,2,1,62,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,2,1,70,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,3,1,12,2,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,3,1,47,83,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,3,1,49,1973,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,3,1,50,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,3,1,62,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,3,1,70,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,4,1,12,1,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,4,1,47,27,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,4,1,49,210,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,4,1,50,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,4,1,62,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,4,1,70,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,5,1,12,3,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,5,1,47,462,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,5,1,49,511,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,5,1,50,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,5,1,62,0,13,AKent,.,
2009-07-10,2010-08-23,.,CMRX00,exposed,int_mid,tuffy,5,1,70,0,13,AKent,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,1,1,12,11,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,1,1,47,3,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,1,1,49,94,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,1,1,50,0,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,1,1,62,0,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,1,1,70,0,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,2,1,12,11.50,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,2,1,47,11,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,2,1,49,24,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,2,1,50,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,2,1,62,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,2,1,70,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,3,1,12,15.50,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,3,1,47,20,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,3,1,49,148,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,3,1,50,0,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,3,1,62,0,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,3,1,70,0,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,4,1,12,5,13,LYeol,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,4,1,47,5,13,LYeol,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,4,1,49,15,13,LYeol,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,4,1,50,0,13,LYeol,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,4,1,62,0,13,LYeol,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,4,1,70,0,13,LYeol,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,5,1,12,2,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,5,1,47,26,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,5,1,49,10,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,5,1,50,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,5,1,62,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMEN00,exposed,int_mid,tuffy,5,1,70,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,1,1,12,8,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,1,1,47,8,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,1,1,49,72,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,1,1,50,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,1,1,62,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,1,1,70,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,2,1,12,30.50,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,2,1,47,3,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,2,1,49,67,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,2,1,50,0,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,2,1,62,0,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,2,1,70,0,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,3,1,12,163.50,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,3,1,47,22,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,3,1,49,206,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,3,1,50,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,3,1,62,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,3,1,70,0,13,KWoolven,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,4,1,12,70.50,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,4,1,47,6,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,4,1,49,182,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,4,1,50,0,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,4,1,62,0,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,4,1,70,0,13,MPoole,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,5,1,12,67.50,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,5,1,47,2,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,5,1,49,161,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,5,1,50,0,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,5,1,62,0,13,MDuncan,.,
2009-10-05,2010-05-20,.,CMES00,exposed,int_mid,tuffy,5,1,70,0,13,MDuncan,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,1,1,12,2.50,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,1,1,47,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,1,1,49,96,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,1,1,50,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,1,1,62,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,1,1,70,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,2,1,12,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,2,1,47,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,2,1,49,61,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,2,1,50,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,2,1,62,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,2,1,70,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,3,1,12,1,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,3,1,47,21,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,3,1,49,54,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,3,1,50,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,3,1,62,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,3,1,70,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,4,1,12,1,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,4,1,47,5,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,4,1,49,140,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,4,1,50,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,4,1,62,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,4,1,70,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,5,1,12,0.50,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,5,1,47,1,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,5,1,49,47,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,5,1,50,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,5,1,62,0,13,MPoole,.,
2009-12-01,2010-01-27,.,POHX00,exposed,int_mid,tuffy,5,1,70,0,13,MPoole,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,1,1,12,3,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,1,1,47,17,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,1,1,49,49,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,1,1,50,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,1,1,62,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,1,1,70,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,2,1,12,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,2,1,47,10,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,2,1,49,32,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,2,1,50,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,2,1,62,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,2,1,70,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,3,1,12,4.50,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,3,1,47,24,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,3,1,49,113,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,3,1,50,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,3,1,62,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,3,1,70,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,4,1,12,2,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,4,1,47,5,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,4,1,49,74,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,4,1,50,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,4,1,62,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,4,1,70,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,5,1,12,1,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,5,1,47,3,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,5,1,49,20,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,5,1,50,0,13,KWoolven,.,
2009-12-02,2010-01-27,.,CARX00,exposed,int_mid,tuffy,5,1,62,0,13,KWoolven,.,
