deploy_date,collect_date,sample_month,site_code,exposure,zone,collector_type,replicate,proportion_sampled,count_classcode,count,method_code,sampler,notes
2007-08-30,2008-01-19,.,KHLX00,exposed,int_mid,tuffy,5,1,47,0,13,KAnderson,.,
2007-08-30,2008-01-19,.,KHLX00,exposed,int_mid,tuffy,5,1,49,9,13,KAnderson,.,
2007-08-30,2008-01-19,.,KHLX00,exposed,int_mid,tuffy,5,1,50,0,13,KAnderson,.,
2007-08-30,2008-01-19,.,KHLX00,exposed,int_mid,tuffy,5,1,62,0,13,KAnderson,.,
2007-08-30,2008-01-19,.,KHLX00,exposed,int_mid,tuffy,5,1,70,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,1,1,12,0,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,1,1,47,0,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,1,1,49,6,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,1,1,50,0,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,1,1,62,0,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,1,1,70,0,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,2,1,12,3,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,2,1,47,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,2,1,49,2,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,2,1,50,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,2,1,62,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,2,1,70,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,3,1,12,3,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,3,1,47,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,3,1,49,5,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,3,1,50,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,3,1,62,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,3,1,70,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,4,1,12,4,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,4,1,47,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,4,1,49,16,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,4,1,50,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,4,1,62,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,4,1,70,0,13,KAnderson,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,5,1,12,2,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,5,1,47,0,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,5,1,49,9,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,5,1,50,0,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,5,1,62,0,13,LKapsenberg,.,
2007-08-30,2008-01-20,.,CMEN00,exposed,int_mid,tuffy,5,1,70,0,13,LKapsenberg,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,1,1,12,0,13,LKapsenberg,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,1,1,47,3,13,LKapsenberg,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,1,1,49,656,13,LKapsenberg,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,1,1,50,0,13,LKapsenberg,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,1,1,62,0,13,LKapsenberg,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,1,1,70,0,13,LKapsenberg,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,2,1,12,0,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,2,1,47,447,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,2,1,49,81,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,2,1,50,0,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,2,1,62,0,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,2,1,70,0,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,3,1,12,2,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,3,1,47,6,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,3,1,49,299,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,3,1,50,0,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,3,1,62,0,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,3,1,70,0,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,4,1,12,0,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,4,1,47,205,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,4,1,49,112,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,4,1,50,0,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,4,1,62,0,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,4,1,70,0,13,KAnderson,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,5,1,12,0,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,5,1,47,240,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,5,1,49,344,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,5,1,50,0,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,5,1,62,0,13,EEng,.,
2007-11-21,2008-01-18,.,CMRX00,exposed,int_mid,tuffy,5,1,70,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,1,1,12,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,1,1,47,12,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,1,1,49,18,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,1,1,50,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,1,1,62,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,1,1,70,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,2,1,12,1,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,2,1,47,2,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,2,1,49,29,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,2,1,50,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,2,1,62,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,2,1,70,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,3,1,12,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,3,1,47,6,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,3,1,49,28,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,3,1,50,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,3,1,62,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,3,1,70,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,4,1,12,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,4,1,47,7,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,4,1,49,20,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,4,1,50,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,4,1,62,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,4,1,70,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,5,1,12,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,5,1,47,4,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,5,1,49,27,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,5,1,50,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,5,1,62,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_low,tuffy,5,1,70,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,1,1,12,4,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,1,1,47,1,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,1,1,49,28,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,1,1,50,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,1,1,62,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,1,1,70,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,2,1,12,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,2,1,47,9,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,2,1,49,9,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,2,1,50,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,2,1,62,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,2,1,70,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,3,1,12,1,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,3,1,47,3,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,3,1,49,26,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,3,1,50,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,3,1,62,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,3,1,70,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,4,1,12,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,4,1,47,13,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,4,1,49,29,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,4,1,50,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,4,1,62,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,4,1,70,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,5,1,12,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,5,1,47,1,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,5,1,49,36,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,5,1,50,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,5,1,62,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,exposed,int_mid,tuffy,5,1,70,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,1,1,12,2,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,1,1,47,7,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,1,1,49,16,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,1,1,50,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,1,1,62,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,1,1,70,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,2,1,12,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,2,1,47,10,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,2,1,49,17,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,2,1,50,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,2,1,62,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,2,1,70,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,3,1,12,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,3,1,47,15,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,3,1,49,9,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,3,1,50,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,3,1,62,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,3,1,70,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,4,1,12,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,4,1,47,4,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,4,1,49,36,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,4,1,50,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,4,1,62,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,4,1,70,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,5,1,12,4,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,5,1,47,25,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,5,1,49,25,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,5,1,50,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,5,1,62,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_low,tuffy,5,1,70,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,1,1,12,1,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,1,1,47,11,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,1,1,49,16,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,1,1,50,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,1,1,62,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,1,1,70,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,2,1,12,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,2,1,47,11,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,2,1,49,29,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,2,1,50,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,2,1,62,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,2,1,70,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,3,1,12,2,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,3,1,47,2,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,3,1,49,12,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,3,1,50,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,3,1,62,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,3,1,70,0,13,KAnderson,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,4,1,12,1,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,4,1,47,3,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,4,1,49,20,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,4,1,50,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,4,1,62,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,4,1,70,0,13,LKapsenberg,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,5,1,12,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,5,1,47,6,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,5,1,49,16,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,5,1,50,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,5,1,62,0,13,EEng,.,
2007-12-07,2008-01-23,.,BBYX00,protected,int_mid,tuffy,5,1,70,0,13,EEng,.,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,1,1,12,1,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,1,1,47,1,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,1,1,49,116,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,1,1,50,0,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,1,1,62,0,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,1,1,70,0,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,2,1,12,0,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,2,1,47,12,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,2,1,49,28,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,2,1,50,0,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,2,1,62,0,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,2,1,70,0,13,BCampbell,Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,3,1,12,1,13,DMC/RCraig,10_Modiolus_Sandford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,3,1,47,6,13,DMC/RCraig,10_Modiolus_Sandford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,3,1,49,82,13,DMC/RCraig,10_Modiolus_Sandford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,3,1,50,0,13,DMC/RCraig,10_Modiolus_Sandford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,3,1,62,0,13,DMC/RCraig,10_Modiolus_Sandford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,3,1,70,0,13,DMC/RCraig,10_Modiolus_Sandford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,4,1,12,3,13,DMC/RCraig,7_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,4,1,47,6,13,DMC/RCraig,7_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,4,1,49,76,13,DMC/RCraig,7_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,4,1,50,0,13,DMC/RCraig,7_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,4,1,62,0,13,DMC/RCraig,7_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,4,1,70,0,13,DMC/RCraig,7_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,5,1,12,1,13,DMC/RCraig,9_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,5,1,47,5,13,DMC/RCraig,9_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,5,1,49,65,13,DMC/RCraig,9_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,5,1,50,0,13,DMC/RCraig,9_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,5,1,62,0,13,DMC/RCraig,9_Modiolus_Sanford_project,
2007-12-07,2008-01-23,.,FCKX00,exposed,int_mid,tuffy,5,1,70,0,13,DMC/RCraig,9_Modiolus_Sanford_project,
2007-12-08,2008-01-20,.,CBLX00,exposed,int_mid,tuffy,1,1,12,1,13,KAnderson,.,
2007-12-08,2008-01-20,.,CBLX00,exposed,int_mid,tuffy,1,1,47,5,13,KAnderson,.,
2007-12-08,2008-01-20,.,CBLX00,exposed,int_mid,tuffy,1,1,49,29,13,KAnderson,.,
2007-12-08,2008-01-20,.,CBLX00,exposed,int_mid,tuffy,1,1,50,0,13,KAnderson,.,
2007-12-08,2008-01-20,.,CBLX00,exposed,int_mid,tuffy,1,1,62,0,13,KAnderson,.,
2007-12-08,2008-01-20,.,CBLX00,exposed,int_mid,tuffy,1,1,70,0,13,KAnderson,.,
2007-12-08,2008-01-20,.,CBLX00,exposed,int_mid,tuffy,2,1,12,1,13,KAnderson,.,
2007-12-08,2008-01-20,.,CBLX00,exposed,int_mid,tuffy,2,1,47,3,13,KAnderson,.,
