deploy_date,collect_date,sample_month,site_code,exposure,zone,collector_type,replicate,proportion_sampled,count_classcode,count,method_code,sampler,notes
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,1,1,47,1,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,1,1,49,69,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,1,1,70,1,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,3,1,12,4,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,3,1,47,6,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,3,1,49,60,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,4,1,12,2,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,4,1,47,0,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,4,1,49,25,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,4,1,70,1,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,5,1,12,8,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,5,1,47,1,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,exposed,int_mid,tuffy,5,1,49,29,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,1,1,12,2,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,1,1,47,4,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,1,1,49,152,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,1,1,67,1,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,2,1,12,0,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,2,1,47,3,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,2,1,49,77,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,3,1,12,0,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,3,1,47,4,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,3,1,49,75,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,5,1,12,2,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,5,1,47,15,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_low,tuffy,5,1,49,204,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,1,1,12,0,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,1,1,47,0,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,1,1,49,68,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,2,1,12,0,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,2,1,47,2,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,2,1,49,51,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,3,1,12,0,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,3,1,47,3,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,3,1,49,123,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,4,1,12,0,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,4,1,47,4,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,4,1,49,94,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,5,1,12,0,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,5,1,47,4,5,UNK,.,
2002-12-03,2003-03-24,.,BBYX00,protected,int_mid,tuffy,5,1,49,128,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,1,1,12,4,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,1,1,47,0,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,1,1,49,225,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,1,1,62,1,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,2,1,12,2,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,2,1,47,1,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,2,1,49,159,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,3,1,12,1,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,3,1,47,0,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,3,1,49,154,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,4,1,12,6,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,4,1,47,2,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,4,1,49,88,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,4,1,70,1,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,5,1,12,4,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,5,1,47,4,5,UNK,.,
2002-12-03,2003-03-24,.,FCKX00,exposed,int_mid,tuffy,5,1,49,101,5,UNK,.,
2002-12-04,2003-03-23,.,IFBRXX,exposed,int_mid,tuffy,1,1,49,35,5,UNK,.,
2002-12-04,2003-03-23,.,IFBRXX,exposed,int_mid,tuffy,2,1,49,183,5,UNK,.,
2002-12-04,2003-03-23,.,IFBRXX,exposed,int_mid,tuffy,3,1,49,49.50,5,UNK,.,
2002-12-04,2003-03-23,.,IFBRXX,exposed,int_mid,tuffy,4,1,49,96.50,5,UNK,.,
2002-12-04,2003-03-23,.,IFBRXX,exposed,int_mid,tuffy,5,1,49,243.50,5,UNK,.,
2003-03-20,2003-04-23,.,BHLX00,exposed,int_mid,tuffy,1,1,49,14,5,UNK,.,
2003-03-20,2003-04-23,.,BHLX00,exposed,int_mid,tuffy,2,1,49,9,5,UNK,.,
2003-03-20,2003-04-23,.,BHLX00,exposed,int_mid,tuffy,3,1,49,11,5,UNK,.,
2003-03-20,2003-04-23,.,BHLX00,exposed,int_mid,tuffy,4,1,49,9,5,UNK,.,
2003-03-20,2003-04-23,.,BHLX00,exposed,int_mid,tuffy,5,1,49,14,5,UNK,.,
