deploy_date,collect_date,sample_month,site_code,exposure,zone,collector_type,replicate,proportion_sampled,count_classcode,count,method_code,sampler,notes
1993-11-12,1994-01-09,.,SHLX00,exposed,int_mid,tuffy,2,1,49,12,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,exposed,int_mid,tuffy,3,1,47,1,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,exposed,int_mid,tuffy,3,1,49,32,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,exposed,int_mid,tuffy,4,1,49,39,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,exposed,int_mid,tuffy,5,1,47,3,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,exposed,int_mid,tuffy,5,1,49,25,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_low,tuffy,1,1,47,0,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_low,tuffy,1,1,49,10,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_low,tuffy,2,1,47,0,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_low,tuffy,2,1,49,5,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_low,tuffy,3,1,47,1,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_low,tuffy,3,1,49,6,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,1,1,47,0,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,1,1,49,2,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,2,1,47,2,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,2,1,49,4,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,3,1,47,0,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,3,1,49,0,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,4,1,49,4,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,5,1,47,0,1,UNK,.,
1993-11-12,1994-01-09,.,SHLX00,protected,int_mid,tuffy,5,1,49,4,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,1,1,47,2,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,1,1,49,5,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,2,1,47,1,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,2,1,49,1,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,3,1,47,1,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,3,1,49,4,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,4,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,4,1,49,3,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,5,1,47,1,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_low,tuffy,5,1,49,4,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_mid,tuffy,1,1,49,5,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_mid,tuffy,2,1,49,4,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_mid,tuffy,3,1,47,1,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_mid,tuffy,3,1,49,4,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_mid,tuffy,4,1,47,1,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,exposed,int_mid,tuffy,4,1,49,3,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_low,tuffy,1,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_low,tuffy,1,1,49,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_low,tuffy,2,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_low,tuffy,2,1,49,3,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_low,tuffy,3,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_low,tuffy,3,1,49,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_low,tuffy,4,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_low,tuffy,4,1,49,1,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,1,1,47,2,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,1,1,49,2,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,2,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,2,1,49,1,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,3,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,3,1,49,4,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,4,1,49,2,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,5,1,47,0,1,UNK,.,
1994-01-08,1994-02-09,.,BBYX00,protected,int_mid,tuffy,5,1,49,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,1,1,47,16,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,1,1,49,61,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,2,1,47,8,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,2,1,49,89,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,3,1,47,4,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,3,1,49,47,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,4,1,47,3,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,4,1,49,68,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,5,1,47,9,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_low,tuffy,5,1,49,44,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,1,1,47,1,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,1,1,49,6,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,2,1,47,2,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,2,1,49,13,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,3,1,49,5,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,4,1,49,13,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,exposed,int_mid,tuffy,5,1,49,7,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,1,1,47,1,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,1,1,49,5,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,2,1,47,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,2,1,49,1,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,3,1,47,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,3,1,49,2,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,4,1,47,1,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,4,1,49,7,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,5,1,47,3,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_low,tuffy,5,1,49,1,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,1,1,47,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,1,1,49,2,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,2,1,47,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,2,1,49,5,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,3,1,47,2,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,3,1,49,7,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,4,1,49,0,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,5,1,47,1,1,UNK,.,
1994-01-09,1994-02-08,.,SHLX00,protected,int_mid,tuffy,5,1,49,5,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,1,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,1,1,49,22,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,2,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,2,1,49,10,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,3,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,3,1,49,2,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,4,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,4,1,49,11,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,5,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_low,tuffy,5,1,49,11,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,1,1,49,9,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,2,1,49,14,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,3,1,49,25,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,4,1,47,1,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,4,1,49,8,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,5,1,47,2,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,exposed,int_mid,tuffy,5,1,49,14,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,1,1,47,2,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,1,1,49,1,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,2,1,47,1,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,2,1,49,2,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,3,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,3,1,49,2,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,4,1,47,4,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,4,1,49,4,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,5,1,47,1,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_low,tuffy,5,1,49,1,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,1,1,47,1,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,1,1,49,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,2,1,47,1,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,2,1,49,4,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,3,1,47,1,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,3,1,49,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,4,1,47,2,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,4,1,49,1,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,5,1,47,0,1,UNK,.,
1994-02-08,1994-03-03,.,SHLX00,protected,int_mid,tuffy,5,1,49,4,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,1,1,49,3,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,2,1,49,1,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,3,1,49,1,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,4,1,49,3,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,exposed,int_mid,tuffy,5,1,49,4,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,1,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,1,1,49,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,2,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,2,1,49,3,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,3,1,47,1,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,3,1,49,1,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,4,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,4,1,49,1,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,5,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_low,tuffy,5,1,49,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,1,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,1,1,49,3,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,2,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,2,1,49,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,3,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,3,1,49,2,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,4,1,49,2,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,5,1,47,0,1,UNK,.,
1994-02-09,1994-03-02,.,BBYX00,protected,int_mid,tuffy,5,1,49,0,1,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,1,1,47,16,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,1,1,49,7,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,2,1,47,5,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,2,1,49,27,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,3,1,47,5,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,3,1,49,20,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,4,1,47,4,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,4,1,49,8,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,5,1,47,8,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_low,tuffy,5,1,49,9,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_mid,tuffy,1,1,47,3,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_mid,tuffy,1,1,49,15,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_mid,tuffy,2,1,47,29,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_mid,tuffy,2,1,49,24,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_mid,tuffy,3,1,47,46,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_mid,tuffy,3,1,49,19,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_mid,tuffy,4,1,47,47,2,UNK,.,
1994-03-02,1994-04-27,.,BBYX00,exposed,int_mid,tuffy,4,1,49,19,2,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_low,tuffy,3,1,47,0,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_low,tuffy,3,1,49,3,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_low,tuffy,4,1,47,1,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_low,tuffy,4,1,49,4,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_low,tuffy,5,1,47,0,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_low,tuffy,5,1,49,5,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,1,1,47,3,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,1,1,49,6,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,2,1,47,1,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,2,1,49,4,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,3,1,47,4,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,3,1,49,14,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,4,1,47,1,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,4,1,49,7,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,5,1,47,1,1,UNK,.,
1994-03-02,1994-04-29,.,BBYX00,protected,int_mid,tuffy,5,1,49,5,1,UNK,.,
