deploy_date,collect_date,sample_month,site_code,exposure,zone,collector_type,replicate,proportion_sampled,count_classcode,count,method_code,sampler,notes
1997-12-11,1998-01-10,.,SHLX00,exposed,int_low,tuffy,3,1,49,56,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_low,tuffy,4,1,47,42,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_low,tuffy,4,1,49,34,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_low,tuffy,5,1,47,14,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_low,tuffy,5,1,49,54,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,1,1,47,60,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,1,1,49,34,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,2,1,47,36,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,2,1,49,52,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,3,1,47,46,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,3,1,49,64,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,4,1,47,62,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,4,1,49,84,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,5,1,47,28,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,5,1,49,56,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,6,1,47,20,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,6,1,49,52,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,7,1,47,68,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,exposed,int_mid,tuffy,7,1,49,36,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,1,1,47,28,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,1,1,49,18,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,2,1,47,16,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,2,1,49,14,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,3,1,47,2,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,3,1,49,14,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,4,1,47,16,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,4,1,49,28,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,5,1,47,2,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_low,tuffy,5,1,49,24,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,1,1,47,16,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,1,1,49,6,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,2,1,47,20,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,2,1,49,12,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,3,1,47,18,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,3,1,49,8,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,4,1,47,14,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,4,1,49,6,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,5,1,47,28,3,UNK,.,
1997-12-11,1998-01-10,.,SHLX00,protected,int_mid,tuffy,5,1,49,6,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,1,1,47,80,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,1,1,49,128,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,2,1,47,98,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,2,1,49,564,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,3,1,47,68,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,3,1,49,102,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,4,1,47,54,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,4,1,49,40,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,5,1,47,70,3,UNK,.,
1997-12-11,1998-01-11,.,SHLZ00,exposed,int_mid,tuffy,5,1,49,56,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,1,1,47,2,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,1,1,49,4,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,2,1,47,0,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,2,1,49,0,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,3,1,47,12,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,3,1,49,8,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,4,1,47,6,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,4,1,49,2,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,5,1,47,24,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,5,1,49,12,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,6,1,47,14,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,exposed,int_mid,tuffy,6,1,49,0,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,1,1,47,24,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,1,1,49,14,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,2,1,47,4,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,2,1,49,6,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,3,1,47,10,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,3,1,49,20,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,4,1,47,14,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,4,1,49,14,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,5,1,47,28,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_low,tuffy,5,1,49,12,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,1,1,47,4,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,1,1,49,12,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,2,1,47,6,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,2,1,49,12,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,3,1,47,0,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,3,1,49,14,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,4,1,47,8,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,4,1,49,10,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,5,1,47,6,3,UNK,.,
1997-12-12,1998-01-09,.,BBYX00,protected,int_mid,tuffy,5,1,49,20,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,1,1,47,82,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,1,1,49,36,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,2,1,47,8,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,2,1,49,2,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,3,1,47,84,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,3,1,49,24,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,4,1,47,16,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,4,1,49,6,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,5,1,47,8,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,5,1,49,4,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,6,1,47,26,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,6,1,49,10,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,7,1,47,44,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,7,1,49,12,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,8,1,47,34,3,UNK,.,
1997-12-29,1998-01-27,.,SRKX00,exposed,int_mid,tuffy,8,1,49,10,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,1,1,47,130,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,1,1,49,170,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,2,1,47,148,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,2,1,49,110,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,3,1,47,38,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,3,1,49,22,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,4,1,47,240,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,4,1,49,58,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,5,1,47,132,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,5,1,49,36,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,6,1,47,94,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,6,1,49,12,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,7,1,47,616,3,UNK,.,
1998-01-01,1998-02-28,.,FCKX00,exposed,int_mid,tuffy,7,1,49,104,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,1,1,47,50,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,1,1,49,46,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,2,1,47,32,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,2,1,49,20,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,3,1,47,10,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,3,1,49,6,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,4,1,47,54,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,4,1,49,24,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,5,1,47,76,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_low,tuffy,5,1,49,60,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_mid,tuffy,1,1,47,140,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_mid,tuffy,1,1,49,72,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_mid,tuffy,2,1,47,20,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_mid,tuffy,2,1,49,38,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_mid,tuffy,3,1,47,16,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_mid,tuffy,3,1,49,14,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_mid,tuffy,4,1,47,24,3,UNK,.,
1998-01-09,1998-02-25,.,BBYX00,protected,int_mid,tuffy,4,1,49,4,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_low,tuffy,1,1,47,24,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_low,tuffy,1,1,49,68,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_low,tuffy,2,1,47,40,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_low,tuffy,2,1,49,58,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_low,tuffy,3,1,47,58,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_low,tuffy,3,1,49,50,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_low,tuffy,4,1,47,82,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_low,tuffy,4,1,49,74,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_mid,tuffy,1,1,47,6,3,UNK,.,
1998-01-09,1998-02-28,.,BBYX00,exposed,int_mid,tuffy,1,1,49,24,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,1,1,47,134,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,1,1,49,86,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,2,1,47,82,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,2,1,49,42,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,3,1,47,118,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,3,1,49,72,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,4,1,47,48,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,4,1,49,34,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,5,1,47,138,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_low,tuffy,5,1,49,142,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,1,1,47,130,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,1,1,49,126,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,2,1,47,188,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,2,1,49,50,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,3,1,47,36,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,3,1,49,10,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,4,1,47,286,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,4,1,49,170,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,5,1,47,104,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,5,1,49,24,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,6,1,47,102,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,exposed,int_mid,tuffy,6,1,49,30,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,1,1,47,24,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,1,1,49,60,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,2,1,47,28,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,2,1,49,56,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,3,1,47,32,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,3,1,49,34,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,4,1,47,26,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,4,1,49,64,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,5,1,47,106,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_low,tuffy,5,1,49,114,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,1,1,47,40,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,1,1,49,20,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,2,1,47,110,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,2,1,49,26,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,3,1,47,92,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,3,1,49,24,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,4,1,47,20,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,4,1,49,28,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,5,1,47,36,3,UNK,.,
1998-01-10,1998-02-24,.,SHLX00,protected,int_mid,tuffy,5,1,49,30,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,1,1,47,34,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,1,1,49,64,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,2,1,47,74,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,2,1,49,424,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,3,1,47,118,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,3,1,49,52,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,4,1,47,110,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,4,1,49,30,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,5,1,47,128,3,UNK,.,
1998-01-11,1998-02-24,.,SHLZ00,exposed,int_mid,tuffy,5,1,49,94,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,1,1,47,58,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,1,1,49,18,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,2,1,47,86,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,2,1,49,24,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,3,1,47,74,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,3,1,49,96,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,4,1,47,54,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,4,1,49,100,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,5,1,47,76,3,UNK,.,
1998-01-11,1998-02-27,.,YBHX00,exposed,int_mid,tuffy,5,1,49,102,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,1,1,47,10,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,1,1,49,4,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,2,1,47,60,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,2,1,49,62,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,3,1,47,38,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,3,1,49,32,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,4,1,47,32,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,4,1,49,56,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,5,1,47,18,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,5,1,49,24,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,6,1,47,16,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,6,1,49,42,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,7,1,47,24,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,7,1,49,32,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,8,1,47,26,3,UNK,.,
1998-01-27,1998-02-27,.,SRKX00,exposed,int_mid,tuffy,8,1,49,38,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,1,1,47,576,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,1,1,49,328,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,2,1,47,516,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,2,1,49,412,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,3,1,47,592,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,3,1,49,374,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,4,1,47,340,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,4,1,49,264,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,5,1,47,272,3,UNK,.,
1998-02-14,1998-03-26,.,SHLX00,exposed,int_low,tuffy,5,1,49,304,3,UNK,.,
